Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,num_hashtags,avg_hashtag_length,engagement_rate,like_retweet_ratio,cleaned_text,textblob_polarity,textblob_subjectivity,vader_compound,vader_sentiment,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,will_trend
587,591,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements , Satisfaction ,2023-05-26 14:20:00, GroupGenius , Twitter , #TeenSuccess #ProjectMiracle ,28.0,55.0, UK,2023,5,26,14,2,13.5,0.6916666666666667,1.896551724137931,survived group project without drama miracle happen,0.0,0.0,0.5106,positive,14,4,5,0,-0.4999999999999997,-0.8660254037844388,0
588,592,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor ", Disgust ,2023-05-27 21:15:00, ChipExplorer , Instagram , #TeenChef #CookingFail ,22.0,45.0, Canada,2023,5,27,21,2,10.5,0.5583333333333333,1.9565217391304348,entered kitchen intention cook left bag chip cooking overrated anyway,0.0,0.0,0.0,neutral,21,5,5,1,-0.7071067811865477,0.7071067811865474,0
589,593,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife ", Surprise ,2023-05-28 12:00:00, ExcitementSeeker , Facebook , #ClassEvent #TeenExcitement ,18.0,35.0, USA,2023,5,28,12,2,13.0,0.44166666666666665,1.8421052631578947,staring clock class waiting bell ring like exciting event day,0.3,0.8,0.7178,positive,12,6,5,1,1.2246467991473532e-16,-1.0,0
590,594,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading ", Joy ,2023-05-29 23:30:00, NightReader , Twitter , #BookDiscoveries #TeenReading ,30.0,60.0, UK,2023,5,29,23,2,14.0,0.75,1.935483870967742,discovered new book series spent whole night reading need sleep anyway,0.07878787878787878,0.3181818181818182,0.0,neutral,23,0,5,0,-0.25881904510252157,0.9659258262890681,1
591,595,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming ", Excitement ,2023-05-30 20:45:00, GamingEnthusiast , Instagram , #GameOn #TeenGamer ,22.0,45.0, USA,2023,5,30,20,2,8.5,0.5583333333333333,1.9565217391304348,bought new video game played hour forgot eat ultimate gaming session,-0.08787878787878789,0.6181818181818182,0.34,positive,20,1,5,0,-0.8660254037844386,0.5000000000000001,0
592,596,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon , Joy ,2023-05-31 15:30:00, LazyWatcher , Facebook , #BingeWatchDay #TeenLife ,35.0,70.0, Canada,2023,5,31,15,2,11.5,0.875,1.9444444444444444,spent day bingewatching new series productivity level zero,0.018181818181818174,0.2772727272727273,0.0,neutral,15,2,5,0,-0.7071067811865471,-0.7071067811865479,1
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen , Excitement ,2023-06-01 18:00:00, TrendExplorer , Twitter , #FashionGoals #TeenStyle ,20.0,40.0, USA,2023,6,1,18,2,11.5,0.5,1.9047619047619047,caught latest fashion trend planning shopping spree,0.5,0.9,0.0,neutral,18,3,6,0,-1.0,-1.8369701987210297e-16,0
594,598,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney , Frustration ,2023-06-02 14:30:00, MusicalExplorer , Instagram , #InstrumentLearning #TeenMusic ,28.0,55.0, UK,2023,6,2,14,2,14.5,0.6916666666666667,1.896551724137931,decided learn new instrument day one still trying figure hold,0.13636363636363635,0.45454545454545453,0.0,neutral,14,4,6,0,-0.4999999999999997,-0.8660254037844388,0
595,599,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover , Joy ,2023-06-03 21:15:00, MusicAficionado , Facebook , #MusicTherapy #TeenPlaylist ,22.0,45.0, Canada,2023,6,3,21,2,13.0,0.5583333333333333,1.9565217391304348,spent hour creating perfect playlist every mood music therapy,0.45,0.55,0.7096,positive,21,5,6,1,-0.7071067811865477,0.7071067811865474,0
596,600,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef , Pride ,2023-06-04 19:30:00, HomeChef , Twitter , #CookingSuccess #TeenCook ,25.0,50.0, USA,2023,6,4,19,2,12.0,0.625,1.9230769230769231,successfully cooked gourmet meal family chef skill unlocked,0.75,0.95,0.5411,positive,19,6,6,1,-0.9659258262890684,0.2588190451025203,0
597,601,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape , Excitement ,2023-06-05 10:00:00, AdventureSeeker , Instagram , #GetawayGoals #TeenTravel ,18.0,35.0, UK,2023,6,5,10,2,12.0,0.44166666666666665,1.8421052631578947,spontaneously booked weekend getaway adventure awaits,0.6,0.9,0.4389,positive,10,0,6,0,0.49999999999999994,-0.8660254037844387,0
598,602,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight , Joy ,2023-06-06 22:30:00, DanceEnthusiast , Facebook , #MusicMagic #TeenConcert ,28.0,55.0, Canada,2023,6,6,22,2,11.5,0.6916666666666667,1.896551724137931,attended concert danced night away music heartbeat life,0.0,0.0,0.0,neutral,22,1,6,0,-0.5000000000000004,0.8660254037844384,0
599,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories , Joy ,2023-06-07 12:45:00, NostalgiaExplorer , Twitter , #ChildhoodMemories #TeenCartoons ,22.0,45.0, USA,2023,6,7,12,2,15.5,0.5583333333333333,1.9565217391304348,rediscovered childhood cartoon nostalgiafilled marathon,0.0,0.0,0.0,neutral,12,2,6,0,1.2246467991473532e-16,-1.0,0
600,604,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor , Excitement ,2023-06-08 16:00:00, HomeDecorator , Instagram , #DIYGoals #TeenCreative ,35.0,70.0, UK,2023,6,8,16,2,11.0,0.875,1.9444444444444444,embarked diy home decor project let hope turn better last time,0.25,0.2833333333333333,0.7003,positive,16,3,6,0,-0.8660254037844385,-0.5000000000000004,1
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ", Curiosity ,2023-06-09 14:00:00, ArtExplorer , Facebook , #CulturalDay #TeenCuriosity ,20.0,40.0, USA,2023,6,9,14,2,13.0,0.5,1.9047619047619047,spent afternoon museum pretending cultured art enthusiast making,-0.1,0.1,0.4404,positive,14,4,6,0,-0.4999999999999997,-0.8660254037844388,0
602,606,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger , Curiosity ,2023-06-10 17:30:00, ThoughtfulBlogger , Twitter , #BloggingJourney #TeenThoughts ,30.0,60.0, Canada,2023,6,10,17,2,14.5,0.75,1.935483870967742,started blog random thought musing blogging new diary,-0.18181818181818182,0.4772727272727273,0.0,neutral,17,5,6,1,-0.9659258262890683,-0.25881904510252063,1
603,607,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon , Contentment ,2023-06-11 15:30:00, NovelEnthusiast , Instagram , #QuietMoments #BookishEscape ,35.0,70.0, USA,2023,6,11,15,2,13.5,0.875,1.9444444444444444,relishing peaceful afternoon classic novel quiet moment best moment,0.35416666666666663,0.325,0.9062,positive,15,6,6,1,-0.7071067811865471,-0.7071067811865479,1
604,608,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ", Gratitude ,2023-06-12 18:00:00, WiseSoul , Twitter , #AgingGracefully #Memories ,28.0,55.0, UK,2023,6,12,18,2,12.5,0.6916666666666667,1.896551724137931,reflecting lifetime memory wrinkle tell story embracing beauty aging,0.0,0.0,0.5859,positive,18,0,6,0,-1.0,-1.8369701987210297e-16,0
605,609,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer , Curiosity ,2023-06-13 14:45:00, ArtAdventurer , Facebook , #ArtDiscovery #SeniorArtist ,22.0,45.0, Canada,2023,6,13,14,2,13.0,0.5583333333333333,1.9565217391304348,exploring world digital art never late discover new passion,0.09545454545454546,0.3515151515151515,0.4939,positive,14,1,6,0,-0.4999999999999997,-0.8660254037844388,0
606,610,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys , Contentment ,2023-06-14 19:30:00, HomeChefSenior , Instagram , #HappinessInFood #SeniorLife ,25.0,50.0, USA,2023,6,14,19,2,13.5,0.625,1.9230769230769231,savoring flavor homecooked meal simple joy heart happiness,0.5,0.2523809523809524,0.7783,positive,19,2,6,0,-0.9659258262890684,0.2588190451025203,0
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate , Curiosity ,2023-06-15 12:15:00, LinguisticExplorer , Twitter , #MindEnrichment #SeniorLearning ,30.0,60.0, UK,2023,6,15,12,2,15.0,0.75,1.935483870967742,embarking journey learning new language mind stay young every new word,0.12424242424242422,0.43636363636363634,0.0,neutral,12,3,6,0,1.2246467991473532e-16,-1.0,1
608,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ", Joy ,2023-06-16 21:45:00, MusicConnoisseur , Facebook , #MusicLover #SeniorConcert ,18.0,35.0, Canada,2023,6,16,21,2,12.5,0.44166666666666665,1.8421052631578947,attended classical music concert feeling timeless melody resonate music transcends generation,0.0,0.0,0.128,positive,21,4,6,0,-0.7071067811865477,0.7071067811865474,0
609,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer , Joy ,2023-06-17 15:00:00, PhotographySenior , Instagram , #NatureCapture #SeniorMoments ,35.0,70.0, USA,2023,6,17,15,2,14.0,0.875,1.9444444444444444,capturing beauty nature photography every snapshot treasure,0.0,0.0,0.7184,positive,15,5,6,1,-0.7071067811865471,-0.7071067811865479,1
610,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ", Contentment ,2023-06-18 11:30:00, TeaTimeSenior , Twitter , #FriendshipGoals #SeniorBonding ,28.0,55.0, UK,2023,6,18,11,2,15.0,0.6916666666666667,1.896551724137931,reconnecting old friend cup tea friendship true essence companionship,0.22499999999999998,0.42500000000000004,0.8316,positive,11,6,6,1,0.258819045102521,-0.9659258262890682,0
611,615,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ", Joy ,2023-06-19 16:30:00, RoadTripSenior , Facebook , #CherishedPlaces #SeniorTravel ,22.0,45.0, Canada,2023,6,19,16,2,14.5,0.5583333333333333,1.9565217391304348,embarked road trip revisit cherished place past nostalgia ultimate travel companion,-0.125,0.625,0.5106,positive,16,0,6,0,-0.8660254037844385,-0.5000000000000004,0
612,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,2023-06-20 14:20:00, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20.0,40.0, USA,2023,6,20,14,2,13.0,0.5,1.9047619047619047,joined community choir harmonizing fellow voice music creates bond withstand time,0.0,0.0,0.5423,positive,14,1,6,0,-0.4999999999999997,-0.8660254037844388,0
613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,2023-06-21 19:00:00, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18.0,35.0, UK,2023,6,21,19,2,12.5,0.44166666666666665,1.8421052631578947,exploring art meditation finding tranquility stillness mind,0.0,0.0,0.4215,positive,19,2,6,0,-0.9659258262890684,0.2588190451025203,0
614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,2023-06-22 13:45:00, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25.0,50.0, USA,2023,6,22,13,2,13.5,0.625,1.9230769230769231,taking stroll garden appreciating beauty blooming flower nature wonder never cease,0.0,0.0,0.7717,positive,13,3,6,0,-0.2588190451025208,-0.9659258262890683,0
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,2023-06-23 18:45:00, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28.0,55.0, UK,2023,6,23,18,2,12.5,0.6916666666666667,1.896551724137931,sipping favorite vintage wine sip telling story year gone cheer life welllived,0.5,1.0,0.7269,positive,18,4,6,0,-1.0,-1.8369701987210297e-16,0
616,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,2023-06-24 16:15:00, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0, Canada,2023,6,24,16,2,18.0,0.5583333333333333,1.9565217391304348,participated community art class unleashing creativity golden year art age limit,0.3,0.5,0.1027,positive,16,5,6,1,-0.8660254037844385,-0.5000000000000004,0
617,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,2023-06-25 20:30:00, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35.0,70.0, USA,2023,6,25,20,2,16.5,0.875,1.9444444444444444,embarking journey writing memoir documenting lifetime experience every story matter,0.0,0.0,0.0258,neutral,20,6,6,1,-0.8660254037844386,0.5000000000000001,1
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,2023-06-26 14:00:00, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30.0,60.0, UK,2023,6,26,14,2,17.0,0.75,1.935483870967742,attended lecture history always fascinated lesson past learning lifelong adventure,-0.175,0.425,0.6597,positive,14,0,6,0,-0.4999999999999997,-0.8660254037844388,1
619,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,2023-06-27 17:45:00, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20.0,40.0, USA,2023,6,27,17,2,15.5,0.5,1.9047619047619047,rediscovered joy cooking traditional family recipe kitchen place cherished memory,0.4,0.475,0.7964,positive,17,1,6,0,-0.9659258262890683,-0.25881904510252063,0
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,2023-06-28 22:15:00, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18.0,35.0, UK,2023,6,28,22,2,13.5,0.44166666666666665,1.8421052631578947,joined nature photography club capturing beauty great outdoors every click connection nature,0.8,0.75,0.836,positive,22,2,6,0,-0.5000000000000004,0.8660254037844384,0
621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,2023-06-29 16:30:00, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,6,29,16,2,12.5,0.625,1.9230769230769231,attended jazz concert swayed rhythm timeless tune music constant companion golden year,0.15,0.41666666666666663,0.0,neutral,16,3,6,0,-0.8660254037844385,-0.5000000000000004,0
622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,2023-06-30 19:30:00, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28.0,55.0, UK,2023,6,30,19,2,16.5,0.6916666666666667,1.896551724137931,joined writing group penning thought reflection writing journey depth soul,0.0,0.0,0.0,neutral,19,4,6,0,-0.9659258262890684,0.2588190451025203,0
623,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,2023-07-01 14:00:00, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30.0,60.0, USA,2023,7,1,14,2,15.5,0.75,1.935483870967742,embarked solo travel adventure discovering beauty new place pace,0.13636363636363635,0.45454545454545453,0.7269,positive,14,5,7,1,-0.4999999999999997,-0.8660254037844388,1
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,2023-07-02 18:30:00, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0, UK,2023,7,2,18,2,17.0,0.5583333333333333,1.9565217391304348,attended vintage car show reminiscing classic ruled road nostalgia every rev,0.16666666666666666,0.16666666666666666,0.0,neutral,18,6,7,1,-1.0,-1.8369701987210297e-16,0
625,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,2023-07-03 12:45:00, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28.0,55.0, Canada,2023,7,3,12,2,15.5,0.6916666666666667,1.896551724137931,started community garden growing plant friendship green thumb unite,-0.2,0.3,0.6177,positive,12,0,7,0,1.2246467991473532e-16,-1.0,0
626,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,2023-07-04 17:00:00, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35.0,70.0, USA,2023,7,4,17,2,16.5,0.875,1.9444444444444444,hosted family dinner laughter echoed louder clinking utensil family heart happiness,0.7,0.2,0.7783,positive,17,1,7,0,-0.9659258262890683,-0.25881904510252063,1
627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,2023-07-05 20:15:00, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18.0,35.0, UK,2023,7,5,20,2,11.0,0.44166666666666665,1.8421052631578947,enrolled dance class senior moving rhythm life age number dance floor,0.0,0.0,0.0772,positive,20,2,7,0,-0.8660254037844386,0.5000000000000001,0
628,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,2023-07-06 14:30:00, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25.0,50.0, USA,2023,7,6,14,2,15.0,0.625,1.9230769230769231,visited art gallery appreciating brushstrokes tell tale creativity art eternal companion,0.0,0.0,0.6705,positive,14,3,7,0,-0.4999999999999997,-0.8660254037844388,0
629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,2023-07-07 19:45:00, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22.0,45.0, UK,2023,7,7,19,2,14.5,0.5583333333333333,1.9565217391304348,started book club senior discussion lively character novel,0.13636363636363635,0.5,0.4404,positive,19,4,7,0,-0.9659258262890684,0.2588190451025203,0
630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,2023-07-08 16:00:00, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30.0,60.0, Canada,2023,7,8,16,2,17.0,0.75,1.935483870967742,hosted picnic park basking warmth friendship sunshine simple joy timeless memory,0.4,0.2785714285714286,0.9062,positive,16,5,7,1,-0.8660254037844385,-0.5000000000000004,1
631,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,2023-07-09 22:30:00, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20.0,40.0, USA,2023,7,9,22,2,13.5,0.5,1.9047619047619047,participated local theater production proving stage belongs every age,0.0,0.0,0.0,neutral,22,6,7,1,-0.5000000000000004,0.8660254037844384,0
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,2023-07-10 14:20:00, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28.0,55.0, UK,2023,7,10,14,2,16.5,0.6916666666666667,1.896551724137931,embarked hiking adventure conquering trail relishing beauty nature age number mountaintop,0.0,0.0,0.8402,positive,14,0,7,0,-0.4999999999999997,-0.8660254037844388,0
633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,2023-07-11 18:45:00, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22.0,45.0, Canada,2023,7,11,18,2,16.0,0.5583333333333333,1.9565217391304348,hosted photography exhibition featuring snapshot life welllived every photo story tell,0.0,0.0,0.0,neutral,18,1,7,0,-1.0,-1.8369701987210297e-16,0
634,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,2023-07-12 13:45:00, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25.0,50.0, USA,2023,7,12,13,2,16.5,0.625,1.9230769230769231,joined senior cycling club feeling wind hair freedom open road,0.0,0.5,0.6908,positive,13,2,7,0,-0.2588190451025208,-0.9659258262890683,0
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,2023-07-13 20:00:00, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35.0,70.0, UK,2023,7,13,20,2,15.0,0.875,1.9444444444444444,attended wine tasting event savoring richness flavor age like fine wine cheer golden year,0.35833333333333334,0.5,0.8718,positive,20,3,7,0,-0.8660254037844386,0.5000000000000001,1
636,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,2023-07-14 16:15:00, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20.0,40.0, USA,2023,7,14,16,2,13.0,0.5,1.9047619047619047,started learning ballroom dancing gliding gracefully across dance floor ageless elegance every step,0.0,0.0,0.7579,positive,16,4,7,0,-0.8660254037844385,-0.5000000000000004,0
637,641,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,2023-07-15 19:30:00, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28.0,55.0, Canada,2023,7,15,19,2,15.0,0.6916666666666667,1.896551724137931,organized community painting event turning blank canvas masterpiece shared creativity,0.0,0.0,0.8442,positive,19,5,7,1,-0.9659258262890684,0.2588190451025203,0
638,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,2023-07-16 14:00:00, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30.0,60.0, USA,2023,7,16,14,2,18.5,0.75,1.935483870967742,hosted memory lane evening old friend reminiscing adventure shaped life,0.1,0.2,0.6705,positive,14,6,7,1,-0.4999999999999997,-0.8660254037844388,1
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,2023-07-17 22:15:00, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18.0,35.0, UK,2023,7,17,22,2,16.5,0.44166666666666665,1.8421052631578947,joined senior astronomy club stargazing finding wonder vastness cosmos,0.0,0.0,0.0,neutral,22,0,7,0,-0.5000000000000004,0.8660254037844384,0
640,644,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", Joy ,2023-07-18 16:30:00, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,7,18,16,2,12.5,0.625,1.9230769230769231,attended local jazz festival tapping toe tune stood test time music lifelong love affair,0.13333333333333333,0.39999999999999997,0.8126,positive,16,1,7,0,-0.8660254037844385,-0.5000000000000004,0
641,645,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", Gratitude ,2023-07-19 19:45:00, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22.0,45.0, UK,2023,7,19,19,2,11.5,0.5583333333333333,1.9565217391304348,started blog sharing wisdom gained year proving every day chance learn grow,0.0,0.0,0.8689,positive,19,2,7,0,-0.9659258262890684,0.2588190451025203,0
642,646,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", Excitement ,2023-07-20 17:00:00, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30.0,60.0, Canada,2023,7,20,17,2,13.5,0.75,1.935483870967742,participated charity run proving age barrier supporting meaningful cause,0.375,0.375,0.6486,positive,17,3,7,0,-0.9659258262890683,-0.25881904510252063,1
643,647,"Survived a challenging physics exam. Equations, you won't defeat me! ", Relief ,2023-08-01 13:30:00, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0, USA,2023,8,1,13,2,18.5,0.5,1.9047619047619047,survived challenging physic exam equation wont defeat,0.5,1.0,0.7699,positive,13,1,8,0,-0.2588190451025208,-0.9659258262890683,0
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , Excitement ,2023-08-02 14:45:00, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25.0,50.0, UK,2023,8,2,14,2,18.0,0.625,1.9230769230769231,exploring world coding debugging adventure,0.0,0.0,0.3802,positive,14,2,8,0,-0.4999999999999997,-0.8660254037844388,0
645,649,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", Excitement ,2023-08-03 12:15:00, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18.0,35.0, Canada,2023,8,3,12,2,16.0,0.44166666666666665,1.8421052631578947,joined school debate team word weapon im ready battle,0.2,0.5,-0.5093,negative,12,3,8,0,1.2246467991473532e-16,-1.0,0
646,650,"Started a photography club at school. Capturing moments, one snapshot at a time! ", Joy ,2023-08-04 16:30:00, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22.0,45.0, USA,2023,8,4,16,2,19.5,0.5583333333333333,1.9565217391304348,started photography club school capturing moment one snapshot time,0.0,0.0,0.0,neutral,16,4,8,0,-0.8660254037844385,-0.5000000000000004,0
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", Excitement ,2023-08-05 19:45:00, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30.0,60.0, Canada,2023,8,5,19,2,15.5,0.75,1.935483870967742,daydreaming upcoming prom dress dance fairytale making,0.0,0.0,0.0,neutral,19,5,8,1,-0.9659258262890684,0.2588190451025203,1
648,652,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,2023-08-06 14:00:00, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0, USA,2023,8,6,14,2,18.0,0.6916666666666667,1.896551724137931,convinced teacher class outdoors learning equation side fresh air,0.3,0.5,0.6476,positive,14,6,8,1,-0.4999999999999997,-0.8660254037844388,0
649,653,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,2023-08-07 19:45:00, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22.0,45.0, UK,2023,8,7,19,2,15.0,0.5583333333333333,1.9565217391304348,accidentally spilled paint art class abstract art right,0.2857142857142857,0.5357142857142857,-0.34,negative,19,0,8,0,-0.9659258262890684,0.2588190451025203,0
